State,State Code,Year,Year Code,Month,Month Code,Deaths
Alabama,1,1999,1999,"Jan., 1999",1999/01,40
Alabama,1,1999,1999,"Feb., 1999",1999/02,36
Alabama,1,1999,1999,"Mar., 1999",1999/03,42
Alabama,1,1999,1999,"Apr., 1999",1999/04,29
Alabama,1,1999,1999,"May, 1999",1999/05,43
Alabama,1,1999,1999,"Jun., 1999",1999/06,31
Alabama,1,1999,1999,"Jul., 1999",1999/07,36
Alabama,1,1999,1999,"Aug., 1999",1999/08,40
Alabama,1,1999,1999,"Sep., 1999",1999/09,40
Alabama,1,1999,1999,"Oct., 1999",1999/10,28
Alabama,1,1999,1999,"Nov., 1999",1999/11,34
Alabama,1,1999,1999,"Dec., 1999",1999/12,43
Alabama,1,2000,2000,"Jan., 2000",2000/01,30
Alabama,1,2000,2000,"Feb., 2000",2000/02,28
Alabama,1,2000,2000,"Mar., 2000",2000/03,30
Alabama,1,2000,2000,"Apr., 2000",2000/04,23
Alabama,1,2000,2000,"May, 2000",2000/05,62
Alabama,1,2000,2000,"Jun., 2000",2000/06,41
Alabama,1,2000,2000,"Jul., 2000",2000/07,45
Alabama,1,2000,2000,"Aug., 2000",2000/08,50
Alabama,1,2000,2000,"Sep., 2000",2000/09,43
Alabama,1,2000,2000,"Oct., 2000",2000/10,33
Alabama,1,2000,2000,"Nov., 2000",2000/11,29
Alabama,1,2000,2000,"Dec., 2000",2000/12,26
Alabama,1,2001,2001,"Jan., 2001",2001/01,31
Alabama,1,2001,2001,"Feb., 2001",2001/02,36
Alabama,1,2001,2001,"Mar., 2001",2001/03,27
Alabama,1,2001,2001,"Apr., 2001",2001/04,40
Alabama,1,2001,2001,"May, 2001",2001/05,38
Alabama,1,2001,2001,"Jun., 2001",2001/06,42
Alabama,1,2001,2001,"Jul., 2001",2001/07,29
Alabama,1,2001,2001,"Aug., 2001",2001/08,36
Alabama,1,2001,2001,"Sep., 2001",2001/09,36
Alabama,1,2001,2001,"Oct., 2001",2001/10,34
Alabama,1,2001,2001,"Nov., 2001",2001/11,39
Alabama,1,2001,2001,"Dec., 2001",2001/12,43
Alabama,1,2002,2002,"Jan., 2002",2002/01,36
Alabama,1,2002,2002,"Feb., 2002",2002/02,32
Alabama,1,2002,2002,"Mar., 2002",2002/03,36
Alabama,1,2002,2002,"Apr., 2002",2002/04,30
Alabama,1,2002,2002,"May, 2002",2002/05,28
Alabama,1,2002,2002,"Jun., 2002",2002/06,34
Alabama,1,2002,2002,"Jul., 2002",2002/07,43
Alabama,1,2002,2002,"Aug., 2002",2002/08,53
Alabama,1,2002,2002,"Sep., 2002",2002/09,43
Alabama,1,2002,2002,"Oct., 2002",2002/10,29
Alabama,1,2002,2002,"Nov., 2002",2002/11,27
Alabama,1,2002,2002,"Dec., 2002",2002/12,28
Alabama,1,2003,2003,"Jan., 2003",2003/01,27
Alabama,1,2003,2003,"Feb., 2003",2003/02,45
Alabama,1,2003,2003,"Mar., 2003",2003/03,36
Alabama,1,2003,2003,"Apr., 2003",2003/04,19
Alabama,1,2003,2003,"May, 2003",2003/05,38
Alabama,1,2003,2003,"Jun., 2003",2003/06,38
Alabama,1,2003,2003,"Jul., 2003",2003/07,48
Alabama,1,2003,2003,"Aug., 2003",2003/08,43
Alabama,1,2003,2003,"Sep., 2003",2003/09,32
Alabama,1,2003,2003,"Oct., 2003",2003/10,36
Alabama,1,2003,2003,"Nov., 2003",2003/11,37
Alabama,1,2003,2003,"Dec., 2003",2003/12,39
Alabama,1,2004,2004,"Jan., 2004",2004/01,31
Alabama,1,2004,2004,"Feb., 2004",2004/02,26
Alabama,1,2004,2004,"Mar., 2004",2004/03,30
Alabama,1,2004,2004,"Apr., 2004",2004/04,22
Alabama,1,2004,2004,"May, 2004",2004/05,29
Alabama,1,2004,2004,"Jun., 2004",2004/06,34
Alabama,1,2004,2004,"Jul., 2004",2004/07,40
Alabama,1,2004,2004,"Aug., 2004",2004/08,35
Alabama,1,2004,2004,"Sep., 2004",2004/09,32
Alabama,1,2004,2004,"Oct., 2004",2004/10,28
Alabama,1,2004,2004,"Nov., 2004",2004/11,27
Alabama,1,2004,2004,"Dec., 2004",2004/12,35
Alabama,1,2005,2005,"Jan., 2005",2005/01,46
Alabama,1,2005,2005,"Feb., 2005",2005/02,39
Alabama,1,2005,2005,"Mar., 2005",2005/03,25
Alabama,1,2005,2005,"Apr., 2005",2005/04,31
Alabama,1,2005,2005,"May, 2005",2005/05,41
Alabama,1,2005,2005,"Jun., 2005",2005/06,23
Alabama,1,2005,2005,"Jul., 2005",2005/07,34
Alabama,1,2005,2005,"Aug., 2005",2005/08,49
Alabama,1,2005,2005,"Sep., 2005",2005/09,37
Alabama,1,2005,2005,"Oct., 2005",2005/10,33
Alabama,1,2005,2005,"Nov., 2005",2005/11,37
Alabama,1,2005,2005,"Dec., 2005",2005/12,40
Alabama,1,2006,2006,"Jan., 2006",2006/01,42
Alabama,1,2006,2006,"Feb., 2006",2006/02,32
Alabama,1,2006,2006,"Mar., 2006",2006/03,29
Alabama,1,2006,2006,"Apr., 2006",2006/04,35
Alabama,1,2006,2006,"May, 2006",2006/05,35
Alabama,1,2006,2006,"Jun., 2006",2006/06,35
Alabama,1,2006,2006,"Jul., 2006",2006/07,37
Alabama,1,2006,2006,"Aug., 2006",2006/08,41
Alabama,1,2006,2006,"Sep., 2006",2006/09,31
Alabama,1,2006,2006,"Oct., 2006",2006/10,44
Alabama,1,2006,2006,"Nov., 2006",2006/11,44
Alabama,1,2006,2006,"Dec., 2006",2006/12,43
Alabama,1,2007,2007,"Jan., 2007",2007/01,31
Alabama,1,2007,2007,"Feb., 2007",2007/02,30
Alabama,1,2007,2007,"Mar., 2007",2007/03,37
Alabama,1,2007,2007,"Apr., 2007",2007/04,40
Alabama,1,2007,2007,"May, 2007",2007/05,41
Alabama,1,2007,2007,"Jun., 2007",2007/06,50
Alabama,1,2007,2007,"Jul., 2007",2007/07,49
Alabama,1,2007,2007,"Aug., 2007",2007/08,41
Alabama,1,2007,2007,"Sep., 2007",2007/09,32
Alabama,1,2007,2007,"Oct., 2007",2007/10,40
Alabama,1,2007,2007,"Nov., 2007",2007/11,40
Alabama,1,2007,2007,"Dec., 2007",2007/12,52
Alabama,1,2008,2008,"Jan., 2008",2008/01,45
Alabama,1,2008,2008,"Feb., 2008",2008/02,26
Alabama,1,2008,2008,"Mar., 2008",2008/03,41
Alabama,1,2008,2008,"Apr., 2008",2008/04,40
Alabama,1,2008,2008,"May, 2008",2008/05,28
Alabama,1,2008,2008,"Jun., 2008",2008/06,36
Alabama,1,2008,2008,"Jul., 2008",2008/07,48
Alabama,1,2008,2008,"Aug., 2008",2008/08,45
Alabama,1,2008,2008,"Sep., 2008",2008/09,36
Alabama,1,2008,2008,"Oct., 2008",2008/10,33
Alabama,1,2008,2008,"Nov., 2008",2008/11,45
Alabama,1,2008,2008,"Dec., 2008",2008/12,36
Alabama,1,2009,2009,"Jan., 2009",2009/01,35
Alabama,1,2009,2009,"Feb., 2009",2009/02,28
Alabama,1,2009,2009,"Mar., 2009",2009/03,49
Alabama,1,2009,2009,"Apr., 2009",2009/04,35
Alabama,1,2009,2009,"May, 2009",2009/05,40
Alabama,1,2009,2009,"Jun., 2009",2009/06,27
Alabama,1,2009,2009,"Jul., 2009",2009/07,38
Alabama,1,2009,2009,"Aug., 2009",2009/08,28
Alabama,1,2009,2009,"Sep., 2009",2009/09,34
Alabama,1,2009,2009,"Oct., 2009",2009/10,33
Alabama,1,2009,2009,"Nov., 2009",2009/11,29
Alabama,1,2009,2009,"Dec., 2009",2009/12,36
Alabama,1,2010,2010,"Jan., 2010",2010/01,26
Alabama,1,2010,2010,"Feb., 2010",2010/02,30
Alabama,1,2010,2010,"Mar., 2010",2010/03,20
Alabama,1,2010,2010,"Apr., 2010",2010/04,27
Alabama,1,2010,2010,"May, 2010",2010/05,33
Alabama,1,2010,2010,"Jun., 2010",2010/06,41
Alabama,1,2010,2010,"Jul., 2010",2010/07,49
Alabama,1,2010,2010,"Aug., 2010",2010/08,28
Alabama,1,2010,2010,"Sep., 2010",2010/09,32
Alabama,1,2010,2010,"Oct., 2010",2010/10,39
Alabama,1,2010,2010,"Nov., 2010",2010/11,24
Alabama,1,2010,2010,"Dec., 2010",2010/12,45
Alabama,1,2011,2011,"Jan., 2011",2011/01,36
Alabama,1,2011,2011,"Feb., 2011",2011/02,26
Alabama,1,2011,2011,"Mar., 2011",2011/03,39
Alabama,1,2011,2011,"Apr., 2011",2011/04,34
Alabama,1,2011,2011,"May, 2011",2011/05,32
Alabama,1,2011,2011,"Jun., 2011",2011/06,31
Alabama,1,2011,2011,"Jul., 2011",2011/07,38
Alabama,1,2011,2011,"Aug., 2011",2011/08,31
Alabama,1,2011,2011,"Sep., 2011",2011/09,29
Alabama,1,2011,2011,"Oct., 2011",2011/10,42
Alabama,1,2011,2011,"Nov., 2011",2011/11,29
Alabama,1,2011,2011,"Dec., 2011",2011/12,26
Alabama,1,2012,2012,"Jan., 2012",2012/01,34
Alabama,1,2012,2012,"Feb., 2012",2012/02,24
Alabama,1,2012,2012,"Mar., 2012",2012/03,30
Alabama,1,2012,2012,"Apr., 2012",2012/04,23
Alabama,1,2012,2012,"May, 2012",2012/05,36
Alabama,1,2012,2012,"Jun., 2012",2012/06,41
Alabama,1,2012,2012,"Jul., 2012",2012/07,29
Alabama,1,2012,2012,"Aug., 2012",2012/08,24
Alabama,1,2012,2012,"Sep., 2012",2012/09,42
Alabama,1,2012,2012,"Oct., 2012",2012/10,37
Alabama,1,2012,2012,"Nov., 2012",2012/11,37
Alabama,1,2012,2012,"Dec., 2012",2012/12,46
Alabama,1,2013,2013,"Jan., 2013",2013/01,30
Alabama,1,2013,2013,"Feb., 2013",2013/02,24
Alabama,1,2013,2013,"Mar., 2013",2013/03,46
Alabama,1,2013,2013,"Apr., 2013",2013/04,27
Alabama,1,2013,2013,"May, 2013",2013/05,29
Alabama,1,2013,2013,"Jun., 2013",2013/06,48
Alabama,1,2013,2013,"Jul., 2013",2013/07,30
Alabama,1,2013,2013,"Aug., 2013",2013/08,33
Alabama,1,2013,2013,"Sep., 2013",2013/09,27
Alabama,1,2013,2013,"Oct., 2013",2013/10,40
Alabama,1,2013,2013,"Nov., 2013",2013/11,33
Alabama,1,2013,2013,"Dec., 2013",2013/12,51
Alabama,1,2014,2014,"Jan., 2014",2014/01,43
Alabama,1,2014,2014,"Feb., 2014",2014/02,19
Alabama,1,2014,2014,"Mar., 2014",2014/03,30
Alabama,1,2014,2014,"Apr., 2014",2014/04,33
Alabama,1,2014,2014,"May, 2014",2014/05,29
Alabama,1,2014,2014,"Jun., 2014",2014/06,33
Alabama,1,2014,2014,"Jul., 2014",2014/07,28
Alabama,1,2014,2014,"Aug., 2014",2014/08,33
Alabama,1,2014,2014,"Sep., 2014",2014/09,32
Alabama,1,2014,2014,"Oct., 2014",2014/10,27
Alabama,1,2014,2014,"Nov., 2014",2014/11,31
Alabama,1,2014,2014,"Dec., 2014",2014/12,37
Alabama,1,2015,2015,"Jan., 2015",2015/01,33
Alabama,1,2015,2015,"Feb., 2015",2015/02,34
Alabama,1,2015,2015,"Mar., 2015",2015/03,41
Alabama,1,2015,2015,"Apr., 2015",2015/04,35
Alabama,1,2015,2015,"May, 2015",2015/05,48
Alabama,1,2015,2015,"Jun., 2015",2015/06,41
Alabama,1,2015,2015,"Jul., 2015",2015/07,47
Alabama,1,2015,2015,"Aug., 2015",2015/08,32
Alabama,1,2015,2015,"Sep., 2015",2015/09,36
Alabama,1,2015,2015,"Oct., 2015",2015/10,42
Alabama,1,2015,2015,"Nov., 2015",2015/11,45
Alabama,1,2015,2015,"Dec., 2015",2015/12,38
Alabama,1,2016,2016,"Jan., 2016",2016/01,61
Alabama,1,2016,2016,"Feb., 2016",2016/02,37
Alabama,1,2016,2016,"Mar., 2016",2016/03,50
Alabama,1,2016,2016,"Apr., 2016",2016/04,50
Alabama,1,2016,2016,"May, 2016",2016/05,38
Alabama,1,2016,2016,"Jun., 2016",2016/06,53
Alabama,1,2016,2016,"Jul., 2016",2016/07,29
Alabama,1,2016,2016,"Aug., 2016",2016/08,40
Alabama,1,2016,2016,"Sep., 2016",2016/09,49
Alabama,1,2016,2016,"Oct., 2016",2016/10,51
Alabama,1,2016,2016,"Nov., 2016",2016/11,41
Alabama,1,2016,2016,"Dec., 2016",2016/12,48
Alaska,2,1999,1999,"Sep., 1999",1999/09,10
Alaska,2,2015,2015,"May, 2015",2015/05,11
Alaska,2,2016,2016,"Jul., 2016",2016/07,11
Arizona,4,1999,1999,"Jan., 1999",1999/01,40
Arizona,4,1999,1999,"Feb., 1999",1999/02,38
Arizona,4,1999,1999,"Mar., 1999",1999/03,32
Arizona,4,1999,1999,"Apr., 1999",1999/04,36
Arizona,4,1999,1999,"May, 1999",1999/05,40
Arizona,4,1999,1999,"Jun., 1999",1999/06,41
Arizona,4,1999,1999,"Jul., 1999",1999/07,34
Arizona,4,1999,1999,"Aug., 1999",1999/08,45
Arizona,4,1999,1999,"Sep., 1999",1999/09,35
Arizona,4,1999,1999,"Oct., 1999",1999/10,43
Arizona,4,1999,1999,"Nov., 1999",1999/11,37
Arizona,4,1999,1999,"Dec., 1999",1999/12,39
Arizona,4,2000,2000,"Jan., 2000",2000/01,25
Arizona,4,2000,2000,"Feb., 2000",2000/02,31
Arizona,4,2000,2000,"Mar., 2000",2000/03,39
Arizona,4,2000,2000,"Apr., 2000",2000/04,34
Arizona,4,2000,2000,"May, 2000",2000/05,38
Arizona,4,2000,2000,"Jun., 2000",2000/06,41
Arizona,4,2000,2000,"Jul., 2000",2000/07,45
Arizona,4,2000,2000,"Aug., 2000",2000/08,33
Arizona,4,2000,2000,"Sep., 2000",2000/09,20
Arizona,4,2000,2000,"Oct., 2000",2000/10,42
Arizona,4,2000,2000,"Nov., 2000",2000/11,34
Arizona,4,2000,2000,"Dec., 2000",2000/12,27
Arizona,4,2001,2001,"Jan., 2001",2001/01,36
Arizona,4,2001,2001,"Feb., 2001",2001/02,34
Arizona,4,2001,2001,"Mar., 2001",2001/03,40
Arizona,4,2001,2001,"Apr., 2001",2001/04,31
Arizona,4,2001,2001,"May, 2001",2001/05,37
Arizona,4,2001,2001,"Jun., 2001",2001/06,35
Arizona,4,2001,2001,"Jul., 2001",2001/07,50
Arizona,4,2001,2001,"Aug., 2001",2001/08,40
Arizona,4,2001,2001,"Sep., 2001",2001/09,44
Arizona,4,2001,2001,"Oct., 2001",2001/10,46
Arizona,4,2001,2001,"Nov., 2001",2001/11,41
Arizona,4,2001,2001,"Dec., 2001",2001/12,53
Arizona,4,2002,2002,"Jan., 2002",2002/01,39
Arizona,4,2002,2002,"Feb., 2002",2002/02,33
Arizona,4,2002,2002,"Mar., 2002",2002/03,49
Arizona,4,2002,2002,"Apr., 2002",2002/04,45
Arizona,4,2002,2002,"May, 2002",2002/05,47
Arizona,4,2002,2002,"Jun., 2002",2002/06,39
Arizona,4,2002,2002,"Jul., 2002",2002/07,52
Arizona,4,2002,2002,"Aug., 2002",2002/08,26
Arizona,4,2002,2002,"Sep., 2002",2002/09,50
Arizona,4,2002,2002,"Oct., 2002",2002/10,41
Arizona,4,2002,2002,"Nov., 2002",2002/11,35
Arizona,4,2002,2002,"Dec., 2002",2002/12,43
Arizona,4,2003,2003,"Jan., 2003",2003/01,41
Arizona,4,2003,2003,"Feb., 2003",2003/02,31
Arizona,4,2003,2003,"Mar., 2003",2003/03,48
Arizona,4,2003,2003,"Apr., 2003",2003/04,38
Arizona,4,2003,2003,"May, 2003",2003/05,57
Arizona,4,2003,2003,"Jun., 2003",2003/06,34
Arizona,4,2003,2003,"Jul., 2003",2003/07,30
Arizona,4,2003,2003,"Aug., 2003",2003/08,51
Arizona,4,2003,2003,"Sep., 2003",2003/09,52
Arizona,4,2003,2003,"Oct., 2003",2003/10,44
Arizona,4,2003,2003,"Nov., 2003",2003/11,34
Arizona,4,2003,2003,"Dec., 2003",2003/12,36
Arizona,4,2004,2004,"Jan., 2004",2004/01,43
Arizona,4,2004,2004,"Feb., 2004",2004/02,44
Arizona,4,2004,2004,"Mar., 2004",2004/03,48
Arizona,4,2004,2004,"Apr., 2004",2004/04,39
Arizona,4,2004,2004,"May, 2004",2004/05,51
Arizona,4,2004,2004,"Jun., 2004",2004/06,29
Arizona,4,2004,2004,"Jul., 2004",2004/07,44
Arizona,4,2004,2004,"Aug., 2004",2004/08,50
Arizona,4,2004,2004,"Sep., 2004",2004/09,36
Arizona,4,2004,2004,"Oct., 2004",2004/10,38
Arizona,4,2004,2004,"Nov., 2004",2004/11,40
Arizona,4,2004,2004,"Dec., 2004",2004/12,44
Arizona,4,2005,2005,"Jan., 2005",2005/01,34
Arizona,4,2005,2005,"Feb., 2005",2005/02,32
Arizona,4,2005,2005,"Mar., 2005",2005/03,35
Arizona,4,2005,2005,"Apr., 2005",2005/04,43
Arizona,4,2005,2005,"May, 2005",2005/05,48
Arizona,4,2005,2005,"Jun., 2005",2005/06,46
Arizona,4,2005,2005,"Jul., 2005",2005/07,45
Arizona,4,2005,2005,"Aug., 2005",2005/08,49
Arizona,4,2005,2005,"Sep., 2005",2005/09,51
Arizona,4,2005,2005,"Oct., 2005",2005/10,53
Arizona,4,2005,2005,"Nov., 2005",2005/11,43
Arizona,4,2005,2005,"Dec., 2005",2005/12,49
Arizona,4,2006,2006,"Jan., 2006",2006/01,40
Arizona,4,2006,2006,"Feb., 2006",2006/02,44
Arizona,4,2006,2006,"Mar., 2006",2006/03,50
Arizona,4,2006,2006,"Apr., 2006",2006/04,46
Arizona,4,2006,2006,"May, 2006",2006/05,46
Arizona,4,2006,2006,"Jun., 2006",2006/06,52
Arizona,4,2006,2006,"Jul., 2006",2006/07,56
Arizona,4,2006,2006,"Aug., 2006",2006/08,44
Arizona,4,2006,2006,"Sep., 2006",2006/09,40
Arizona,4,2006,2006,"Oct., 2006",2006/10,46
Arizona,4,2006,2006,"Nov., 2006",2006/11,31
Arizona,4,2006,2006,"Dec., 2006",2006/12,50
Arizona,4,2007,2007,"Jan., 2007",2007/01,52
Arizona,4,2007,2007,"Feb., 2007",2007/02,42
Arizona,4,2007,2007,"Mar., 2007",2007/03,44
Arizona,4,2007,2007,"Apr., 2007",2007/04,41
Arizona,4,2007,2007,"May, 2007",2007/05,47
Arizona,4,2007,2007,"Jun., 2007",2007/06,36
Arizona,4,2007,2007,"Jul., 2007",2007/07,58
Arizona,4,2007,2007,"Aug., 2007",2007/08,38
Arizona,4,2007,2007,"Sep., 2007",2007/09,35
Arizona,4,2007,2007,"Oct., 2007",2007/10,44
Arizona,4,2007,2007,"Nov., 2007",2007/11,50
Arizona,4,2007,2007,"Dec., 2007",2007/12,36
Arizona,4,2008,2008,"Jan., 2008",2008/01,46
Arizona,4,2008,2008,"Feb., 2008",2008/02,49
Arizona,4,2008,2008,"Mar., 2008",2008/03,37
Arizona,4,2008,2008,"Apr., 2008",2008/04,42
Arizona,4,2008,2008,"May, 2008",2008/05,32
Arizona,4,2008,2008,"Jun., 2008",2008/06,46
Arizona,4,2008,2008,"Jul., 2008",2008/07,43
Arizona,4,2008,2008,"Aug., 2008",2008/08,37
Arizona,4,2008,2008,"Sep., 2008",2008/09,37
Arizona,4,2008,2008,"Oct., 2008",2008/10,36
Arizona,4,2008,2008,"Nov., 2008",2008/11,44
Arizona,4,2008,2008,"Dec., 2008",2008/12,34
Arizona,4,2009,2009,"Jan., 2009",2009/01,28
Arizona,4,2009,2009,"Feb., 2009",2009/02,31
Arizona,4,2009,2009,"Mar., 2009",2009/03,29
Arizona,4,2009,2009,"Apr., 2009",2009/04,41
Arizona,4,2009,2009,"May, 2009",2009/05,33
Arizona,4,2009,2009,"Jun., 2009",2009/06,38
Arizona,4,2009,2009,"Jul., 2009",2009/07,40
Arizona,4,2009,2009,"Aug., 2009",2009/08,37
Arizona,4,2009,2009,"Sep., 2009",2009/09,26
Arizona,4,2009,2009,"Oct., 2009",2009/10,24
Arizona,4,2009,2009,"Nov., 2009",2009/11,30
Arizona,4,2009,2009,"Dec., 2009",2009/12,29
Arizona,4,2010,2010,"Jan., 2010",2010/01,31
Arizona,4,2010,2010,"Feb., 2010",2010/02,24
Arizona,4,2010,2010,"Mar., 2010",2010/03,32
Arizona,4,2010,2010,"Apr., 2010",2010/04,31
Arizona,4,2010,2010,"May, 2010",2010/05,27
Arizona,4,2010,2010,"Jun., 2010",2010/06,33
Arizona,4,2010,2010,"Jul., 2010",2010/07,36
Arizona,4,2010,2010,"Aug., 2010",2010/08,52
Arizona,4,2010,2010,"Sep., 2010",2010/09,33
Arizona,4,2010,2010,"Oct., 2010",2010/10,45
Arizona,4,2010,2010,"Nov., 2010",2010/11,30
Arizona,4,2010,2010,"Dec., 2010",2010/12,39
Arizona,4,2011,2011,"Jan., 2011",2011/01,35
Arizona,4,2011,2011,"Feb., 2011",2011/02,25
Arizona,4,2011,2011,"Mar., 2011",2011/03,34
Arizona,4,2011,2011,"Apr., 2011",2011/04,35
Arizona,4,2011,2011,"May, 2011",2011/05,37
Arizona,4,2011,2011,"Jun., 2011",2011/06,37
Arizona,4,2011,2011,"Jul., 2011",2011/07,33
Arizona,4,2011,2011,"Aug., 2011",2011/08,38
Arizona,4,2011,2011,"Sep., 2011",2011/09,37
Arizona,4,2011,2011,"Oct., 2011",2011/10,34
Arizona,4,2011,2011,"Nov., 2011",2011/11,28
Arizona,4,2011,2011,"Dec., 2011",2011/12,27
Arizona,4,2012,2012,"Jan., 2012",2012/01,36
Arizona,4,2012,2012,"Feb., 2012",2012/02,29
Arizona,4,2012,2012,"Mar., 2012",2012/03,32
Arizona,4,2012,2012,"Apr., 2012",2012/04,33
Arizona,4,2012,2012,"May, 2012",2012/05,38
Arizona,4,2012,2012,"Jun., 2012",2012/06,33
Arizona,4,2012,2012,"Jul., 2012",2012/07,36
Arizona,4,2012,2012,"Aug., 2012",2012/08,29
Arizona,4,2012,2012,"Sep., 2012",2012/09,29
Arizona,4,2012,2012,"Oct., 2012",2012/10,37
Arizona,4,2012,2012,"Nov., 2012",2012/11,28
Arizona,4,2012,2012,"Dec., 2012",2012/12,31
Arizona,4,2013,2013,"Jan., 2013",2013/01,30
Arizona,4,2013,2013,"Feb., 2013",2013/02,27
Arizona,4,2013,2013,"Mar., 2013",2013/03,43
Arizona,4,2013,2013,"Apr., 2013",2013/04,43
Arizona,4,2013,2013,"May, 2013",2013/05,29
Arizona,4,2013,2013,"Jun., 2013",2013/06,32
Arizona,4,2013,2013,"Jul., 2013",2013/07,25
Arizona,4,2013,2013,"Aug., 2013",2013/08,25
Arizona,4,2013,2013,"Sep., 2013",2013/09,30
Arizona,4,2013,2013,"Oct., 2013",2013/10,48
Arizona,4,2013,2013,"Nov., 2013",2013/11,27
Arizona,4,2013,2013,"Dec., 2013",2013/12,30
Arizona,4,2014,2014,"Jan., 2014",2014/01,20
Arizona,4,2014,2014,"Feb., 2014",2014/02,25
Arizona,4,2014,2014,"Mar., 2014",2014/03,27
Arizona,4,2014,2014,"Apr., 2014",2014/04,35
Arizona,4,2014,2014,"May, 2014",2014/05,26
Arizona,4,2014,2014,"Jun., 2014",2014/06,29
Arizona,4,2014,2014,"Jul., 2014",2014/07,33
Arizona,4,2014,2014,"Aug., 2014",2014/08,26
Arizona,4,2014,2014,"Sep., 2014",2014/09,27
Arizona,4,2014,2014,"Oct., 2014",2014/10,32
Arizona,4,2014,2014,"Nov., 2014",2014/11,16
Arizona,4,2014,2014,"Dec., 2014",2014/12,30
Arizona,4,2015,2015,"Jan., 2015",2015/01,26
Arizona,4,2015,2015,"Feb., 2015",2015/02,27
Arizona,4,2015,2015,"Mar., 2015",2015/03,25
Arizona,4,2015,2015,"Apr., 2015",2015/04,38
Arizona,4,2015,2015,"May, 2015",2015/05,34
Arizona,4,2015,2015,"Jun., 2015",2015/06,21
Arizona,4,2015,2015,"Jul., 2015",2015/07,31
Arizona,4,2015,2015,"Aug., 2015",2015/08,40
Arizona,4,2015,2015,"Sep., 2015",2015/09,29
Arizona,4,2015,2015,"Oct., 2015",2015/10,26
Arizona,4,2015,2015,"Nov., 2015",2015/11,33
Arizona,4,2015,2015,"Dec., 2015",2015/12,36
Arizona,4,2016,2016,"Jan., 2016",2016/01,32
Arizona,4,2016,2016,"Feb., 2016",2016/02,35
Arizona,4,2016,2016,"Mar., 2016",2016/03,28
Arizona,4,2016,2016,"Apr., 2016",2016/04,33
Arizona,4,2016,2016,"May, 2016",2016/05,31
Arizona,4,2016,2016,"Jun., 2016",2016/06,41
Arizona,4,2016,2016,"Jul., 2016",2016/07,40
Arizona,4,2016,2016,"Aug., 2016",2016/08,49
Arizona,4,2016,2016,"Sep., 2016",2016/09,27
Arizona,4,2016,2016,"Oct., 2016",2016/10,31
Arizona,4,2016,2016,"Nov., 2016",2016/11,35
Arizona,4,2016,2016,"Dec., 2016",2016/12,31
Arkansas,5,1999,1999,"Jan., 1999",1999/01,16
Arkansas,5,1999,1999,"Feb., 1999",1999/02,14
Arkansas,5,1999,1999,"Mar., 1999",1999/03,11
Arkansas,5,1999,1999,"Apr., 1999",1999/04,16
Arkansas,5,1999,1999,"May, 1999",1999/05,17
Arkansas,5,1999,1999,"Jun., 1999",1999/06,11
Arkansas,5,1999,1999,"Jul., 1999",1999/07,18
Arkansas,5,1999,1999,"Aug., 1999",1999/08,15
Arkansas,5,1999,1999,"Sep., 1999",1999/09,10
Arkansas,5,1999,1999,"Oct., 1999",1999/10,16
Arkansas,5,1999,1999,"Nov., 1999",1999/11,12
Arkansas,5,1999,1999,"Dec., 1999",1999/12,24
Arkansas,5,2000,2000,"Jan., 2000",2000/01,24
Arkansas,5,2000,2000,"Feb., 2000",2000/02,13
Arkansas,5,2000,2000,"Mar., 2000",2000/03,21
Arkansas,5,2000,2000,"Apr., 2000",2000/04,12
Arkansas,5,2000,2000,"May, 2000",2000/05,19
Arkansas,5,2000,2000,"Jun., 2000",2000/06,13
Arkansas,5,2000,2000,"Jul., 2000",2000/07,25
Arkansas,5,2000,2000,"Aug., 2000",2000/08,11
Arkansas,5,2000,2000,"Sep., 2000",2000/09,14
Arkansas,5,2000,2000,"Oct., 2000",2000/10,17
Arkansas,5,2000,2000,"Nov., 2000",2000/11,20
Arkansas,5,2000,2000,"Dec., 2000",2000/12,16
Arkansas,5,2001,2001,"Jan., 2001",2001/01,15
Arkansas,5,2001,2001,"Mar., 2001",2001/03,17
Arkansas,5,2001,2001,"Apr., 2001",2001/04,20
Arkansas,5,2001,2001,"May, 2001",2001/05,15
Arkansas,5,2001,2001,"Jun., 2001",2001/06,15
Arkansas,5,2001,2001,"Jul., 2001",2001/07,16
Arkansas,5,2001,2001,"Aug., 2001",2001/08,12
Arkansas,5,2001,2001,"Sep., 2001",2001/09,14
Arkansas,5,2001,2001,"Oct., 2001",2001/10,18
Arkansas,5,2001,2001,"Nov., 2001",2001/11,18
Arkansas,5,2001,2001,"Dec., 2001",2001/12,15
Arkansas,5,2002,2002,"Jan., 2002",2002/01,14
Arkansas,5,2002,2002,"Feb., 2002",2002/02,18
Arkansas,5,2002,2002,"Mar., 2002",2002/03,14
Arkansas,5,2002,2002,"Apr., 2002",2002/04,14
Arkansas,5,2002,2002,"May, 2002",2002/05,16
Arkansas,5,2002,2002,"Jun., 2002",2002/06,11
Arkansas,5,2002,2002,"Jul., 2002",2002/07,15
Arkansas,5,2002,2002,"Aug., 2002",2002/08,20
Arkansas,5,2002,2002,"Sep., 2002",2002/09,12
Arkansas,5,2002,2002,"Oct., 2002",2002/10,23
Arkansas,5,2002,2002,"Nov., 2002",2002/11,16
Arkansas,5,2002,2002,"Dec., 2002",2002/12,24
Arkansas,5,2003,2003,"Jan., 2003",2003/01,19
