State,State Code,Year,Year Code,Month,Month Code,Deaths
Georgia,13,2002,2002,"Jul., 2002",2002/07,42
Georgia,13,2002,2002,"Aug., 2002",2002/08,60
Georgia,13,2002,2002,"Sep., 2002",2002/09,54
Georgia,13,2002,2002,"Oct., 2002",2002/10,42
Georgia,13,2002,2002,"Nov., 2002",2002/11,40
Georgia,13,2002,2002,"Dec., 2002",2002/12,48
Georgia,13,2003,2003,"Jan., 2003",2003/01,48
Georgia,13,2003,2003,"Feb., 2003",2003/02,32
Georgia,13,2003,2003,"Mar., 2003",2003/03,39
Georgia,13,2003,2003,"Apr., 2003",2003/04,41
Georgia,13,2003,2003,"May, 2003",2003/05,54
Georgia,13,2003,2003,"Jun., 2003",2003/06,38
Georgia,13,2003,2003,"Jul., 2003",2003/07,30
Georgia,13,2003,2003,"Aug., 2003",2003/08,55
Georgia,13,2003,2003,"Sep., 2003",2003/09,32
Georgia,13,2003,2003,"Oct., 2003",2003/10,41
Georgia,13,2003,2003,"Nov., 2003",2003/11,30
Georgia,13,2003,2003,"Dec., 2003",2003/12,54
Georgia,13,2004,2004,"Jan., 2004",2004/01,30
Georgia,13,2004,2004,"Feb., 2004",2004/02,32
Georgia,13,2004,2004,"Mar., 2004",2004/03,31
Georgia,13,2004,2004,"Apr., 2004",2004/04,39
Georgia,13,2004,2004,"May, 2004",2004/05,25
Georgia,13,2004,2004,"Jun., 2004",2004/06,29
Georgia,13,2004,2004,"Jul., 2004",2004/07,41
Georgia,13,2004,2004,"Aug., 2004",2004/08,46
Georgia,13,2004,2004,"Sep., 2004",2004/09,42
Georgia,13,2004,2004,"Oct., 2004",2004/10,39
Georgia,13,2004,2004,"Nov., 2004",2004/11,34
Georgia,13,2004,2004,"Dec., 2004",2004/12,33
Georgia,13,2005,2005,"Jan., 2005",2005/01,26
Georgia,13,2005,2005,"Feb., 2005",2005/02,33
Georgia,13,2005,2005,"Mar., 2005",2005/03,42
Georgia,13,2005,2005,"Apr., 2005",2005/04,35
Georgia,13,2005,2005,"May, 2005",2005/05,34
Georgia,13,2005,2005,"Jun., 2005",2005/06,34
Georgia,13,2005,2005,"Jul., 2005",2005/07,42
Georgia,13,2005,2005,"Aug., 2005",2005/08,43
Georgia,13,2005,2005,"Sep., 2005",2005/09,41
Georgia,13,2005,2005,"Oct., 2005",2005/10,42
Georgia,13,2005,2005,"Nov., 2005",2005/11,32
Georgia,13,2005,2005,"Dec., 2005",2005/12,35
Georgia,13,2006,2006,"Jan., 2006",2006/01,43
Georgia,13,2006,2006,"Feb., 2006",2006/02,34
Georgia,13,2006,2006,"Mar., 2006",2006/03,35
Georgia,13,2006,2006,"Apr., 2006",2006/04,29
Georgia,13,2006,2006,"May, 2006",2006/05,39
Georgia,13,2006,2006,"Jun., 2006",2006/06,40
Georgia,13,2006,2006,"Jul., 2006",2006/07,49
Georgia,13,2006,2006,"Aug., 2006",2006/08,32
Georgia,13,2006,2006,"Sep., 2006",2006/09,58
Georgia,13,2006,2006,"Oct., 2006",2006/10,46
Georgia,13,2006,2006,"Nov., 2006",2006/11,40
Georgia,13,2006,2006,"Dec., 2006",2006/12,50
Georgia,13,2007,2007,"Jan., 2007",2007/01,35
Georgia,13,2007,2007,"Feb., 2007",2007/02,29
Georgia,13,2007,2007,"Mar., 2007",2007/03,35
Georgia,13,2007,2007,"Apr., 2007",2007/04,52
Georgia,13,2007,2007,"May, 2007",2007/05,44
Georgia,13,2007,2007,"Jun., 2007",2007/06,50
Georgia,13,2007,2007,"Jul., 2007",2007/07,55
Georgia,13,2007,2007,"Aug., 2007",2007/08,62
Georgia,13,2007,2007,"Sep., 2007",2007/09,52
Georgia,13,2007,2007,"Oct., 2007",2007/10,42
Georgia,13,2007,2007,"Nov., 2007",2007/11,55
Georgia,13,2007,2007,"Dec., 2007",2007/12,46
Georgia,13,2008,2008,"Jan., 2008",2008/01,38
Georgia,13,2008,2008,"Feb., 2008",2008/02,24
Georgia,13,2008,2008,"Mar., 2008",2008/03,48
Georgia,13,2008,2008,"Apr., 2008",2008/04,38
Georgia,13,2008,2008,"May, 2008",2008/05,40
Georgia,13,2008,2008,"Jun., 2008",2008/06,39
Georgia,13,2008,2008,"Jul., 2008",2008/07,51
Georgia,13,2008,2008,"Aug., 2008",2008/08,47
Georgia,13,2008,2008,"Sep., 2008",2008/09,47
Georgia,13,2008,2008,"Oct., 2008",2008/10,45
Georgia,13,2008,2008,"Nov., 2008",2008/11,37
Georgia,13,2008,2008,"Dec., 2008",2008/12,62
Georgia,13,2009,2009,"Jan., 2009",2009/01,49
Georgia,13,2009,2009,"Feb., 2009",2009/02,23
Georgia,13,2009,2009,"Mar., 2009",2009/03,24
Georgia,13,2009,2009,"Apr., 2009",2009/04,37
Georgia,13,2009,2009,"May, 2009",2009/05,35
Georgia,13,2009,2009,"Jun., 2009",2009/06,40
Georgia,13,2009,2009,"Jul., 2009",2009/07,60
Georgia,13,2009,2009,"Aug., 2009",2009/08,49
Georgia,13,2009,2009,"Sep., 2009",2009/09,28
Georgia,13,2009,2009,"Oct., 2009",2009/10,44
Georgia,13,2009,2009,"Nov., 2009",2009/11,34
Georgia,13,2009,2009,"Dec., 2009",2009/12,38
Georgia,13,2010,2010,"Jan., 2010",2010/01,35
Georgia,13,2010,2010,"Feb., 2010",2010/02,22
Georgia,13,2010,2010,"Mar., 2010",2010/03,29
Georgia,13,2010,2010,"Apr., 2010",2010/04,40
Georgia,13,2010,2010,"May, 2010",2010/05,41
Georgia,13,2010,2010,"Jun., 2010",2010/06,40
Georgia,13,2010,2010,"Jul., 2010",2010/07,42
Georgia,13,2010,2010,"Aug., 2010",2010/08,34
Georgia,13,2010,2010,"Sep., 2010",2010/09,37
Georgia,13,2010,2010,"Oct., 2010",2010/10,46
Georgia,13,2010,2010,"Nov., 2010",2010/11,40
Georgia,13,2010,2010,"Dec., 2010",2010/12,38
Georgia,13,2011,2011,"Jan., 2011",2011/01,32
Georgia,13,2011,2011,"Feb., 2011",2011/02,23
Georgia,13,2011,2011,"Mar., 2011",2011/03,37
Georgia,13,2011,2011,"Apr., 2011",2011/04,26
Georgia,13,2011,2011,"May, 2011",2011/05,41
Georgia,13,2011,2011,"Jun., 2011",2011/06,54
Georgia,13,2011,2011,"Jul., 2011",2011/07,53
Georgia,13,2011,2011,"Aug., 2011",2011/08,32
Georgia,13,2011,2011,"Sep., 2011",2011/09,45
Georgia,13,2011,2011,"Oct., 2011",2011/10,35
Georgia,13,2011,2011,"Nov., 2011",2011/11,33
Georgia,13,2011,2011,"Dec., 2011",2011/12,29
Georgia,13,2012,2012,"Jan., 2012",2012/01,38
Georgia,13,2012,2012,"Feb., 2012",2012/02,37
Georgia,13,2012,2012,"Mar., 2012",2012/03,44
Georgia,13,2012,2012,"Apr., 2012",2012/04,43
Georgia,13,2012,2012,"May, 2012",2012/05,30
Georgia,13,2012,2012,"Jun., 2012",2012/06,37
Georgia,13,2012,2012,"Jul., 2012",2012/07,33
Georgia,13,2012,2012,"Aug., 2012",2012/08,47
Georgia,13,2012,2012,"Sep., 2012",2012/09,39
Georgia,13,2012,2012,"Oct., 2012",2012/10,40
Georgia,13,2012,2012,"Nov., 2012",2012/11,45
Georgia,13,2012,2012,"Dec., 2012",2012/12,48
Georgia,13,2013,2013,"Jan., 2013",2013/01,50
Georgia,13,2013,2013,"Feb., 2013",2013/02,23
Georgia,13,2013,2013,"Mar., 2013",2013/03,36
Georgia,13,2013,2013,"Apr., 2013",2013/04,39
Georgia,13,2013,2013,"May, 2013",2013/05,30
Georgia,13,2013,2013,"Jun., 2013",2013/06,47
Georgia,13,2013,2013,"Jul., 2013",2013/07,47
Georgia,13,2013,2013,"Aug., 2013",2013/08,29
Georgia,13,2013,2013,"Sep., 2013",2013/09,34
Georgia,13,2013,2013,"Oct., 2013",2013/10,45
Georgia,13,2013,2013,"Nov., 2013",2013/11,49
Georgia,13,2013,2013,"Dec., 2013",2013/12,44
Georgia,13,2014,2014,"Jan., 2014",2014/01,28
Georgia,13,2014,2014,"Feb., 2014",2014/02,26
Georgia,13,2014,2014,"Mar., 2014",2014/03,46
Georgia,13,2014,2014,"Apr., 2014",2014/04,42
Georgia,13,2014,2014,"May, 2014",2014/05,50
Georgia,13,2014,2014,"Jun., 2014",2014/06,43
Georgia,13,2014,2014,"Jul., 2014",2014/07,33
Georgia,13,2014,2014,"Aug., 2014",2014/08,48
Georgia,13,2014,2014,"Sep., 2014",2014/09,53
Georgia,13,2014,2014,"Oct., 2014",2014/10,47
Georgia,13,2014,2014,"Nov., 2014",2014/11,48
Georgia,13,2014,2014,"Dec., 2014",2014/12,44
Georgia,13,2015,2015,"Jan., 2015",2015/01,48
Georgia,13,2015,2015,"Feb., 2015",2015/02,40
Georgia,13,2015,2015,"Mar., 2015",2015/03,42
Georgia,13,2015,2015,"Apr., 2015",2015/04,43
Georgia,13,2015,2015,"May, 2015",2015/05,48
Georgia,13,2015,2015,"Jun., 2015",2015/06,48
Georgia,13,2015,2015,"Jul., 2015",2015/07,62
Georgia,13,2015,2015,"Aug., 2015",2015/08,47
Georgia,13,2015,2015,"Sep., 2015",2015/09,47
Georgia,13,2015,2015,"Oct., 2015",2015/10,53
Georgia,13,2015,2015,"Nov., 2015",2015/11,55
Georgia,13,2015,2015,"Dec., 2015",2015/12,52
Georgia,13,2016,2016,"Jan., 2016",2016/01,50
Georgia,13,2016,2016,"Feb., 2016",2016/02,44
Georgia,13,2016,2016,"Mar., 2016",2016/03,45
Georgia,13,2016,2016,"Apr., 2016",2016/04,53
Georgia,13,2016,2016,"May, 2016",2016/05,50
Georgia,13,2016,2016,"Jun., 2016",2016/06,67
Georgia,13,2016,2016,"Jul., 2016",2016/07,77
Georgia,13,2016,2016,"Aug., 2016",2016/08,56
Georgia,13,2016,2016,"Sep., 2016",2016/09,47
Georgia,13,2016,2016,"Oct., 2016",2016/10,55
Georgia,13,2016,2016,"Nov., 2016",2016/11,54
Georgia,13,2016,2016,"Dec., 2016",2016/12,55
Illinois,17,1999,1999,"Jan., 1999",1999/01,62
Illinois,17,1999,1999,"Feb., 1999",1999/02,38
Illinois,17,1999,1999,"Mar., 1999",1999/03,40
Illinois,17,1999,1999,"Apr., 1999",1999/04,68
Illinois,17,1999,1999,"May, 1999",1999/05,58
Illinois,17,1999,1999,"Jun., 1999",1999/06,77
Illinois,17,1999,1999,"Jul., 1999",1999/07,53
Illinois,17,1999,1999,"Aug., 1999",1999/08,77
Illinois,17,1999,1999,"Sep., 1999",1999/09,57
Illinois,17,1999,1999,"Oct., 1999",1999/10,52
Illinois,17,1999,1999,"Nov., 1999",1999/11,61
Illinois,17,1999,1999,"Dec., 1999",1999/12,47
Illinois,17,2000,2000,"Jan., 2000",2000/01,46
Illinois,17,2000,2000,"Feb., 2000",2000/02,44
Illinois,17,2000,2000,"Mar., 2000",2000/03,41
Illinois,17,2000,2000,"Apr., 2000",2000/04,43
Illinois,17,2000,2000,"May, 2000",2000/05,58
Illinois,17,2000,2000,"Jun., 2000",2000/06,50
Illinois,17,2000,2000,"Jul., 2000",2000/07,84
Illinois,17,2000,2000,"Aug., 2000",2000/08,62
Illinois,17,2000,2000,"Sep., 2000",2000/09,61
Illinois,17,2000,2000,"Oct., 2000",2000/10,61
Illinois,17,2000,2000,"Nov., 2000",2000/11,69
Illinois,17,2000,2000,"Dec., 2000",2000/12,57
Illinois,17,2001,2001,"Jan., 2001",2001/01,47
Illinois,17,2001,2001,"Feb., 2001",2001/02,35
Illinois,17,2001,2001,"Mar., 2001",2001/03,38
Illinois,17,2001,2001,"Apr., 2001",2001/04,67
Illinois,17,2001,2001,"May, 2001",2001/05,58
Illinois,17,2001,2001,"Jun., 2001",2001/06,75
Illinois,17,2001,2001,"Jul., 2001",2001/07,84
Illinois,17,2001,2001,"Aug., 2001",2001/08,66
Illinois,17,2001,2001,"Sep., 2001",2001/09,76
Illinois,17,2001,2001,"Oct., 2001",2001/10,82
Illinois,17,2001,2001,"Nov., 2001",2001/11,64
Illinois,17,2001,2001,"Dec., 2001",2001/12,55
Illinois,17,2002,2002,"Jan., 2002",2002/01,49
Illinois,17,2002,2002,"Feb., 2002",2002/02,40
Illinois,17,2002,2002,"Mar., 2002",2002/03,44
Illinois,17,2002,2002,"Apr., 2002",2002/04,63
Illinois,17,2002,2002,"May, 2002",2002/05,56
Illinois,17,2002,2002,"Jun., 2002",2002/06,66
Illinois,17,2002,2002,"Jul., 2002",2002/07,80
Illinois,17,2002,2002,"Aug., 2002",2002/08,69
Illinois,17,2002,2002,"Sep., 2002",2002/09,71
Illinois,17,2002,2002,"Oct., 2002",2002/10,70
Illinois,17,2002,2002,"Nov., 2002",2002/11,53
Illinois,17,2002,2002,"Dec., 2002",2002/12,70
Illinois,17,2003,2003,"Jan., 2003",2003/01,51
Illinois,17,2003,2003,"Feb., 2003",2003/02,41
Illinois,17,2003,2003,"Mar., 2003",2003/03,60
Illinois,17,2003,2003,"Apr., 2003",2003/04,60
Illinois,17,2003,2003,"May, 2003",2003/05,65
Illinois,17,2003,2003,"Jun., 2003",2003/06,67
Illinois,17,2003,2003,"Jul., 2003",2003/07,77
Illinois,17,2003,2003,"Aug., 2003",2003/08,68
Illinois,17,2003,2003,"Sep., 2003",2003/09,55
Illinois,17,2003,2003,"Oct., 2003",2003/10,52
Illinois,17,2003,2003,"Nov., 2003",2003/11,58
Illinois,17,2003,2003,"Dec., 2003",2003/12,46
Illinois,17,2004,2004,"Jan., 2004",2004/01,45
Illinois,17,2004,2004,"Feb., 2004",2004/02,38
Illinois,17,2004,2004,"Mar., 2004",2004/03,53
Illinois,17,2004,2004,"Apr., 2004",2004/04,41
Illinois,17,2004,2004,"May, 2004",2004/05,50
Illinois,17,2004,2004,"Jun., 2004",2004/06,51
Illinois,17,2004,2004,"Jul., 2004",2004/07,56
Illinois,17,2004,2004,"Aug., 2004",2004/08,55
Illinois,17,2004,2004,"Sep., 2004",2004/09,39
Illinois,17,2004,2004,"Oct., 2004",2004/10,53
Illinois,17,2004,2004,"Nov., 2004",2004/11,44
Illinois,17,2004,2004,"Dec., 2004",2004/12,51
Illinois,17,2005,2005,"Jan., 2005",2005/01,29
Illinois,17,2005,2005,"Feb., 2005",2005/02,38
Illinois,17,2005,2005,"Mar., 2005",2005/03,42
Illinois,17,2005,2005,"Apr., 2005",2005/04,50
Illinois,17,2005,2005,"May, 2005",2005/05,48
Illinois,17,2005,2005,"Jun., 2005",2005/06,51
Illinois,17,2005,2005,"Jul., 2005",2005/07,53
Illinois,17,2005,2005,"Aug., 2005",2005/08,65
Illinois,17,2005,2005,"Sep., 2005",2005/09,53
Illinois,17,2005,2005,"Oct., 2005",2005/10,55
Illinois,17,2005,2005,"Nov., 2005",2005/11,47
Illinois,17,2005,2005,"Dec., 2005",2005/12,38
Illinois,17,2006,2006,"Jan., 2006",2006/01,37
Illinois,17,2006,2006,"Feb., 2006",2006/02,30
Illinois,17,2006,2006,"Mar., 2006",2006/03,53
Illinois,17,2006,2006,"Apr., 2006",2006/04,56
Illinois,17,2006,2006,"May, 2006",2006/05,61
Illinois,17,2006,2006,"Jun., 2006",2006/06,57
Illinois,17,2006,2006,"Jul., 2006",2006/07,70
Illinois,17,2006,2006,"Aug., 2006",2006/08,42
Illinois,17,2006,2006,"Sep., 2006",2006/09,64
Illinois,17,2006,2006,"Oct., 2006",2006/10,42
Illinois,17,2006,2006,"Nov., 2006",2006/11,61
Illinois,17,2006,2006,"Dec., 2006",2006/12,52
Illinois,17,2007,2007,"Jan., 2007",2007/01,31
Illinois,17,2007,2007,"Feb., 2007",2007/02,27
Illinois,17,2007,2007,"Mar., 2007",2007/03,57
Illinois,17,2007,2007,"Apr., 2007",2007/04,49
Illinois,17,2007,2007,"May, 2007",2007/05,47
Illinois,17,2007,2007,"Jun., 2007",2007/06,66
Illinois,17,2007,2007,"Jul., 2007",2007/07,52
Illinois,17,2007,2007,"Aug., 2007",2007/08,58
Illinois,17,2007,2007,"Sep., 2007",2007/09,62
Illinois,17,2007,2007,"Oct., 2007",2007/10,50
Illinois,17,2007,2007,"Nov., 2007",2007/11,37
Illinois,17,2007,2007,"Dec., 2007",2007/12,40
Illinois,17,2008,2008,"Jan., 2008",2008/01,45
Illinois,17,2008,2008,"Feb., 2008",2008/02,35
Illinois,17,2008,2008,"Mar., 2008",2008/03,47
Illinois,17,2008,2008,"Apr., 2008",2008/04,54
Illinois,17,2008,2008,"May, 2008",2008/05,52
Illinois,17,2008,2008,"Jun., 2008",2008/06,67
Illinois,17,2008,2008,"Jul., 2008",2008/07,61
Illinois,17,2008,2008,"Aug., 2008",2008/08,62
Illinois,17,2008,2008,"Sep., 2008",2008/09,70
Illinois,17,2008,2008,"Oct., 2008",2008/10,50
Illinois,17,2008,2008,"Nov., 2008",2008/11,51
Illinois,17,2008,2008,"Dec., 2008",2008/12,41
Illinois,17,2009,2009,"Jan., 2009",2009/01,38
Illinois,17,2009,2009,"Feb., 2009",2009/02,33
Illinois,17,2009,2009,"Mar., 2009",2009/03,36
Illinois,17,2009,2009,"Apr., 2009",2009/04,53
Illinois,17,2009,2009,"May, 2009",2009/05,67
Illinois,17,2009,2009,"Jun., 2009",2009/06,63
Illinois,17,2009,2009,"Jul., 2009",2009/07,61
Illinois,17,2009,2009,"Aug., 2009",2009/08,60
Illinois,17,2009,2009,"Sep., 2009",2009/09,54
Illinois,17,2009,2009,"Oct., 2009",2009/10,59
Illinois,17,2009,2009,"Nov., 2009",2009/11,53
Illinois,17,2009,2009,"Dec., 2009",2009/12,51
Illinois,17,2010,2010,"Jan., 2010",2010/01,28
Illinois,17,2010,2010,"Feb., 2010",2010/02,27
Illinois,17,2010,2010,"Mar., 2010",2010/03,40
Illinois,17,2010,2010,"Apr., 2010",2010/04,53
Illinois,17,2010,2010,"May, 2010",2010/05,65
Illinois,17,2010,2010,"Jun., 2010",2010/06,67
Illinois,17,2010,2010,"Jul., 2010",2010/07,57
Illinois,17,2010,2010,"Aug., 2010",2010/08,71
Illinois,17,2010,2010,"Sep., 2010",2010/09,44
Illinois,17,2010,2010,"Oct., 2010",2010/10,44
Illinois,17,2010,2010,"Nov., 2010",2010/11,45
Illinois,17,2010,2010,"Dec., 2010",2010/12,37
Illinois,17,2011,2011,"Jan., 2011",2011/01,36
Illinois,17,2011,2011,"Feb., 2011",2011/02,26
Illinois,17,2011,2011,"Mar., 2011",2011/03,34
Illinois,17,2011,2011,"Apr., 2011",2011/04,47
Illinois,17,2011,2011,"May, 2011",2011/05,47
Illinois,17,2011,2011,"Jun., 2011",2011/06,55
Illinois,17,2011,2011,"Jul., 2011",2011/07,85
Illinois,17,2011,2011,"Aug., 2011",2011/08,49
Illinois,17,2011,2011,"Sep., 2011",2011/09,54
Illinois,17,2011,2011,"Oct., 2011",2011/10,63
Illinois,17,2011,2011,"Nov., 2011",2011/11,55
Illinois,17,2011,2011,"Dec., 2011",2011/12,59
Illinois,17,2012,2012,"Jan., 2012",2012/01,48
Illinois,17,2012,2012,"Feb., 2012",2012/02,38
Illinois,17,2012,2012,"Mar., 2012",2012/03,52
Illinois,17,2012,2012,"Apr., 2012",2012/04,51
Illinois,17,2012,2012,"May, 2012",2012/05,67
Illinois,17,2012,2012,"Jun., 2012",2012/06,57
Illinois,17,2012,2012,"Jul., 2012",2012/07,61
Illinois,17,2012,2012,"Aug., 2012",2012/08,67
Illinois,17,2012,2012,"Sep., 2012",2012/09,58
Illinois,17,2012,2012,"Oct., 2012",2012/10,51
Illinois,17,2012,2012,"Nov., 2012",2012/11,57
Illinois,17,2012,2012,"Dec., 2012",2012/12,40
Illinois,17,2013,2013,"Jan., 2013",2013/01,53
Illinois,17,2013,2013,"Feb., 2013",2013/02,24
Illinois,17,2013,2013,"Mar., 2013",2013/03,36
Illinois,17,2013,2013,"Apr., 2013",2013/04,39
Illinois,17,2013,2013,"May, 2013",2013/05,58
Illinois,17,2013,2013,"Jun., 2013",2013/06,60
Illinois,17,2013,2013,"Jul., 2013",2013/07,67
Illinois,17,2013,2013,"Aug., 2013",2013/08,53
Illinois,17,2013,2013,"Sep., 2013",2013/09,45
Illinois,17,2013,2013,"Oct., 2013",2013/10,45
Illinois,17,2013,2013,"Nov., 2013",2013/11,41
Illinois,17,2013,2013,"Dec., 2013",2013/12,56
Illinois,17,2014,2014,"Jan., 2014",2014/01,29
Illinois,17,2014,2014,"Feb., 2014",2014/02,41
Illinois,17,2014,2014,"Mar., 2014",2014/03,28
Illinois,17,2014,2014,"Apr., 2014",2014/04,48
Illinois,17,2014,2014,"May, 2014",2014/05,62
Illinois,17,2014,2014,"Jun., 2014",2014/06,58
Illinois,17,2014,2014,"Jul., 2014",2014/07,58
Illinois,17,2014,2014,"Aug., 2014",2014/08,63
Illinois,17,2014,2014,"Sep., 2014",2014/09,46
Illinois,17,2014,2014,"Oct., 2014",2014/10,54
Illinois,17,2014,2014,"Nov., 2014",2014/11,66
Illinois,17,2014,2014,"Dec., 2014",2014/12,61
Illinois,17,2015,2015,"Jan., 2015",2015/01,57
Illinois,17,2015,2015,"Feb., 2015",2015/02,28
Illinois,17,2015,2015,"Mar., 2015",2015/03,40
Illinois,17,2015,2015,"Apr., 2015",2015/04,53
Illinois,17,2015,2015,"May, 2015",2015/05,64
Illinois,17,2015,2015,"Jun., 2015",2015/06,61
Illinois,17,2015,2015,"Jul., 2015",2015/07,70
Illinois,17,2015,2015,"Aug., 2015",2015/08,85
Illinois,17,2015,2015,"Sep., 2015",2015/09,89
Illinois,17,2015,2015,"Oct., 2015",2015/10,46
Illinois,17,2015,2015,"Nov., 2015",2015/11,45
Illinois,17,2015,2015,"Dec., 2015",2015/12,55
Illinois,17,2016,2016,"Jan., 2016",2016/01,70
Illinois,17,2016,2016,"Feb., 2016",2016/02,41
Illinois,17,2016,2016,"Mar., 2016",2016/03,61
Illinois,17,2016,2016,"Apr., 2016",2016/04,52
Illinois,17,2016,2016,"May, 2016",2016/05,84
Illinois,17,2016,2016,"Jun., 2016",2016/06,87
Illinois,17,2016,2016,"Jul., 2016",2016/07,90
Illinois,17,2016,2016,"Aug., 2016",2016/08,103
Illinois,17,2016,2016,"Sep., 2016",2016/09,77
Illinois,17,2016,2016,"Oct., 2016",2016/10,111
Illinois,17,2016,2016,"Nov., 2016",2016/11,91
Illinois,17,2016,2016,"Dec., 2016",2016/12,80
Indiana,18,1999,1999,"Jan., 1999",1999/01,34
Indiana,18,1999,1999,"Feb., 1999",1999/02,19
Indiana,18,1999,1999,"Mar., 1999",1999/03,22
Indiana,18,1999,1999,"Apr., 1999",1999/04,14
Indiana,18,1999,1999,"May, 1999",1999/05,17
Indiana,18,1999,1999,"Jun., 1999",1999/06,22
Indiana,18,1999,1999,"Jul., 1999",1999/07,19
Indiana,18,1999,1999,"Aug., 1999",1999/08,28
Indiana,18,1999,1999,"Sep., 1999",1999/09,29
Indiana,18,1999,1999,"Oct., 1999",1999/10,24
Indiana,18,1999,1999,"Nov., 1999",1999/11,26
Indiana,18,1999,1999,"Dec., 1999",1999/12,17
Indiana,18,2000,2000,"Jan., 2000",2000/01,13
Indiana,18,2000,2000,"Feb., 2000",2000/02,19
Indiana,18,2000,2000,"Mar., 2000",2000/03,22
Indiana,18,2000,2000,"Apr., 2000",2000/04,16
Indiana,18,2000,2000,"May, 2000",2000/05,18
Indiana,18,2000,2000,"Jun., 2000",2000/06,16
Indiana,18,2000,2000,"Jul., 2000",2000/07,24
Indiana,18,2000,2000,"Aug., 2000",2000/08,19
Indiana,18,2000,2000,"Sep., 2000",2000/09,31
Indiana,18,2000,2000,"Oct., 2000",2000/10,16
Indiana,18,2000,2000,"Dec., 2000",2000/12,16
Indiana,18,2001,2001,"Jan., 2001",2001/01,24
Indiana,18,2001,2001,"Feb., 2001",2001/02,23
Indiana,18,2001,2001,"Mar., 2001",2001/03,17
Indiana,18,2001,2001,"Apr., 2001",2001/04,18
Indiana,18,2001,2001,"May, 2001",2001/05,29
Indiana,18,2001,2001,"Jun., 2001",2001/06,19
Indiana,18,2001,2001,"Jul., 2001",2001/07,24
Indiana,18,2001,2001,"Aug., 2001",2001/08,18
Indiana,18,2001,2001,"Sep., 2001",2001/09,23
Indiana,18,2001,2001,"Oct., 2001",2001/10,30
Indiana,18,2001,2001,"Nov., 2001",2001/11,32
Indiana,18,2001,2001,"Dec., 2001",2001/12,34
Indiana,18,2002,2002,"Jan., 2002",2002/01,15
Indiana,18,2002,2002,"Feb., 2002",2002/02,15
Indiana,18,2002,2002,"Mar., 2002",2002/03,21
Indiana,18,2002,2002,"Apr., 2002",2002/04,15
Indiana,18,2002,2002,"May, 2002",2002/05,17
Indiana,18,2002,2002,"Jun., 2002",2002/06,28
Indiana,18,2002,2002,"Jul., 2002",2002/07,21
Indiana,18,2002,2002,"Aug., 2002",2002/08,21
Indiana,18,2002,2002,"Sep., 2002",2002/09,26
Indiana,18,2002,2002,"Oct., 2002",2002/10,23
Indiana,18,2002,2002,"Nov., 2002",2002/11,19
Indiana,18,2002,2002,"Dec., 2002",2002/12,22
Indiana,18,2003,2003,"Jan., 2003",2003/01,20
Indiana,18,2003,2003,"Feb., 2003",2003/02,16
Indiana,18,2003,2003,"Mar., 2003",2003/03,21
Indiana,18,2003,2003,"Apr., 2003",2003/04,19
Indiana,18,2003,2003,"May, 2003",2003/05,21
Indiana,18,2003,2003,"Jun., 2003",2003/06,19
Indiana,18,2003,2003,"Jul., 2003",2003/07,23
Indiana,18,2003,2003,"Aug., 2003",2003/08,23
Indiana,18,2003,2003,"Sep., 2003",2003/09,21
Indiana,18,2003,2003,"Oct., 2003",2003/10,17
Indiana,18,2003,2003,"Nov., 2003",2003/11,17
Indiana,18,2003,2003,"Dec., 2003",2003/12,30
Indiana,18,2004,2004,"Jan., 2004",2004/01,19
Indiana,18,2004,2004,"Feb., 2004",2004/02,13
Indiana,18,2004,2004,"Mar., 2004",2004/03,18
Indiana,18,2004,2004,"Apr., 2004",2004/04,31
Indiana,18,2004,2004,"May, 2004",2004/05,13
Indiana,18,2004,2004,"Jun., 2004",2004/06,22
Indiana,18,2004,2004,"Jul., 2004",2004/07,22
Indiana,18,2004,2004,"Aug., 2004",2004/08,21
Indiana,18,2004,2004,"Sep., 2004",2004/09,19
Indiana,18,2004,2004,"Oct., 2004",2004/10,15
Indiana,18,2004,2004,"Nov., 2004",2004/11,17
Indiana,18,2004,2004,"Dec., 2004",2004/12,14
Indiana,18,2005,2005,"Jan., 2005",2005/01,16
Indiana,18,2005,2005,"Feb., 2005",2005/02,23
Indiana,18,2005,2005,"Mar., 2005",2005/03,17
Indiana,18,2005,2005,"Apr., 2005",2005/04,29
Indiana,18,2005,2005,"May, 2005",2005/05,18
Indiana,18,2005,2005,"Jun., 2005",2005/06,20
Indiana,18,2005,2005,"Jul., 2005",2005/07,27
Indiana,18,2005,2005,"Aug., 2005",2005/08,20
Indiana,18,2005,2005,"Sep., 2005",2005/09,22
Indiana,18,2005,2005,"Oct., 2005",2005/10,23
Indiana,18,2005,2005,"Nov., 2005",2005/11,16
Indiana,18,2005,2005,"Dec., 2005",2005/12,26
Indiana,18,2006,2006,"Jan., 2006",2006/01,18
Indiana,18,2006,2006,"Feb., 2006",2006/02,17
Indiana,18,2006,2006,"Mar., 2006",2006/03,15
Indiana,18,2006,2006,"Apr., 2006",2006/04,27
Indiana,18,2006,2006,"May, 2006",2006/05,21
Indiana,18,2006,2006,"Jun., 2006",2006/06,32
Indiana,18,2006,2006,"Jul., 2006",2006/07,20
Indiana,18,2006,2006,"Aug., 2006",2006/08,29
Indiana,18,2006,2006,"Sep., 2006",2006/09,27
Indiana,18,2006,2006,"Oct., 2006",2006/10,13
Indiana,18,2006,2006,"Nov., 2006",2006/11,13
